TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="2.8406e-10", I=101
-6.613119e-01 3.000318e+00 3.000318e+00 -1.000003e-04 -1.540573e-05 0 -5.381509e-06 -1.604451e-04 1.318335e+01 
-6.374240e-01 2.999708e+00 2.999708e+00 -1.000002e-04 1.449679e-05 0 5.078328e-06 -1.604451e-04 1.318335e+01 
-6.129071e-01 3.000269e+00 3.000269e+00 -1.000002e-04 -1.374185e-05 0 -4.850972e-06 -1.604451e-04 1.318335e+01 
-5.877853e-01 2.999753e+00 2.999753e+00 -1.000002e-04 1.303389e-05 0 4.615529e-06 -1.604451e-04 1.318335e+01 
-5.620834e-01 3.000227e+00 3.000227e+00 -1.000002e-04 -1.245065e-05 0 -4.446280e-06 -1.604451e-04 1.318335e+01 
-5.358268e-01 2.999791e+00 2.999791e+00 -1.000002e-04 1.189380e-05 0 4.261783e-06 -1.604451e-04 1.318335e+01 
-5.090414e-01 3.000192e+00 3.000192e+00 -1.000002e-04 -1.144137e-05 0 -4.136864e-06 -1.604451e-04 1.318335e+01 
-4.817537e-01 2.999824e+00 2.999824e+00 -1.000002e-04 1.100104e-05 0 3.991764e-06 -1.604451e-04 1.318335e+01 
-4.539905e-01 3.000161e+00 3.000161e+00 -1.000002e-04 -1.065078e-05 0 -3.901613e-06 -1.604451e-04 1.318335e+01 
-4.257793e-01 2.999854e+00 2.999854e+00 -1.000002e-04 1.030256e-05 0 3.787839e-06 -1.604451e-04 1.318335e+01 
-3.971479e-01 3.000133e+00 3.000133e+00 -1.000002e-04 -1.003409e-05 0 -3.725736e-06 -1.604451e-04 1.318335e+01 
-3.681246e-01 2.999880e+00 2.999880e+00 -1.000001e-04 9.760514e-06 0 3.637596e-06 -1.604451e-04 1.318335e+01 
-3.387379e-01 3.000108e+00 3.000108e+00 -1.000001e-04 -9.559219e-06 0 -3.598792e-06 -1.604451e-04 1.318335e+01 
-3.090170e-01 2.999903e+00 2.999903e+00 -1.000001e-04 9.347732e-06 0 3.532272e-06 -1.604451e-04 1.318335e+01 
-2.789911e-01 3.000086e+00 3.000086e+00 -1.000001e-04 -9.203098e-06 0 -3.513440e-06 -1.604451e-04 1.318335e+01 
-2.486899e-01 2.999925e+00 2.999925e+00 -1.000001e-04 9.044709e-06 0 3.465752e-06 -1.604451e-04 1.318335e+01 
-2.181432e-01 3.000065e+00 3.000065e+00 -1.000001e-04 -8.949260e-06 0 -3.464615e-06 -1.604451e-04 1.318335e+01 
