TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-3.681246e-01 2.996644e+00 3.002815e+00 -1.245060e-04 5.332524e-02 0 3.026975e-01 1.312241e-03 1.129467e+01 
-3.387379e-01 3.002924e+00 2.996804e+00 -1.219343e-04 -5.793801e-02 0 -2.966668e-01 1.312241e-03 1.129467e+01 
-3.090170e-01 2.996830e+00 3.002988e+00 -1.239044e-04 6.082092e-02 0 2.893568e-01 1.312241e-03 1.129467e+01 
-2.789911e-01 3.003010e+00 2.996898e+00 -1.211807e-04 -6.570699e-02 0 -2.851150e-01 1.312241e-03 1.129467e+01 
-2.486899e-01 2.996885e+00 3.003028e+00 -1.231308e-04 6.869845e-02 0 2.793261e-01 1.312241e-03 1.129467e+01 
-2.181432e-01 3.003027e+00 2.996925e+00 -1.202775e-04 -7.382497e-02 0 -2.766023e-01 1.312241e-03 1.129467e+01 
-1.873813e-01 2.996907e+00 3.003033e+00 -1.222020e-04 7.689858e-02 0 2.720793e-01 1.312241e-03 1.129467e+01 
-1.564345e-01 3.003025e+00 2.996938e+00 -1.192429e-04 -8.222857e-02 0 -2.706308e-01 1.312241e-03 1.129467e+01 
-1.253332e-01 2.996923e+00 3.003029e+00 -1.211355e-04 8.535628e-02 0 2.671540e-01 1.312241e-03 1.129467e+01 
-9.410831e-02 3.003018e+00 2.996949e+00 -1.180954e-04 -9.084913e-02 0 -2.667715e-01 1.312241e-03 1.129467e+01 
-6.279052e-02 2.996939e+00 3.003020e+00 -1.199491e-04 9.400130e-02 0 2.641555e-01 1.312241e-03 1.129467e+01 
-3.141076e-02 3.003007e+00 2.996961e+00 -1.168537e-04 -9.961402e-02 0 -2.646602e-01 1.312241e-03 1.129467e+01 
-1.110223e-16 2.996957e+00 3.003009e+00 -1.186613e-04 1.027597e-01 0 2.627482e-01 1.312241e-03 1.129467e+01 
3.141076e-02 3.002994e+00 2.996976e+00 -1.155362e-04 -1.084482e-01 0 -2.639866e-01 1.312241e-03 1.129467e+01 
6.279052e-02 2.996977e+00 3.002996e+00 -1.172905e-04 1.115568e-01 0 2.626462e-01 1.312241e-03 1.129467e+01 
9.410831e-02 3.002978e+00 2.996992e+00 -1.141614e-04 -1.172785e-01 0 -2.644877e-01 1.312241e-03 1.129467e+01 
1.253332e-01 2.996999e+00 3.002980e+00 -1.158557e-04 1.203213e-01 0 2.636073e-01 1.312241e-03 1.129467e+01 
1.564345e-01 3.002959e+00 2.997010e+00 -1.127473e-04 -1.260364e-01 0 -2.659416e-01 1.312241e-03 1.129467e+01 
1.873813e-01 2.997021e+00 3.002960e+00 -1.143760e-04 1.289885e-01 0 2.654290e-01 1.312241e-03 1.129467e+01 
2.181432e-01 3.002935e+00 2.997026e+00 -1.113120e-04 -1.346622e-01 0 -2.681651e-01 1.312241e-03 1.129467e+01 
2.486899e-01 2.997037e+00 3.002932e+00 -1.128703e-04 1.375034e-01 0 2.679467e-01 1.312241e-03 1.129467e+01 
2.789911e-01 3.002895e+00 2.997027e+00 -1.098730e-04 -1.431067e-01 0 -2.710145e-01 1.312241e-03 1.129467e+01 
3.090170e-01 2.997020e+00 3.002870e+00 -1.113578e-04 1.458219e-01 0 2.710388e-01 1.312241e-03 1.129467e+01 
3.387379e-01 3.002786e+00 2.996961e+00 -1.084474e-04 -1.513322e-01 0 -2.743962e-01 1.312241e-03 1.129467e+01 
3.681246e-01 2.996872e+00 3.002676e+00 -1.098571e-04 1.539117e-01 0 2.746452e-01 1.312241e-03 1.129467e+01 
3.971479e-01 3.002432e+00 2.996648e+00 -1.070521e-04 -1.593140e-01 0 -2.782988e-01 1.312241e-03 1.129467e+01 
4.257793e-01 2.996278e+00 3.002038e+00 -1.083867e-04 1.617575e-01 0 2.788205e-01 1.312241e-03 1.129467e+01 
4.539905e-01 3.001309e+00 2.995564e+00 -1.057030e-04 -1.670544e-01 0 -2.828733e-01 1.312241e-03 1.129467e+01 
