TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=51
-9.653935e-01 9.994819e-01 9.994841e-01 2.884815e-05 -1.241729e-03 -3.171899e-03 1.930170e-03 -1.686862e-09 1.074828e+01 
-9.472774e-01 1.262904e+00 1.262879e+00 2.885740e-05 -1.673405e-03 3.946812e-03 -5.620217e-03 -1.686862e-09 1.074828e+01 
-9.254965e-01 1.517995e+00 1.517977e+00 2.884878e-05 -1.830438e-03 -6.260049e-03 4.429611e-03 -1.686862e-09 1.074828e+01 
-9.001349e-01 1.767061e+00 1.767044e+00 2.881466e-05 1.833468e-03 1.680936e-03 1.525322e-04 -1.686862e-09 1.074828e+01 
-8.712910e-01 1.995525e+00 1.995645e+00 2.877747e-05 3.749876e-03 -5.512596e-03 9.262472e-03 -1.686862e-09 1.074828e+01 
-8.390761e-01 2.207699e+00 2.207592e+00 2.889958e-05 -4.231340e-03 2.284339e-02 -2.707473e-02 -1.686862e-09 1.074828e+01 
-8.036151e-01 2.391045e+00 2.391013e+00 2.882792e-05 -8.100135e-04 -3.541272e-02 3.460271e-02 -1.686862e-09 1.074828e+01 
-7.650450e-01 2.551444e+00 2.551614e+00 2.874513e-05 4.819474e-03 3.240424e-02 -2.758477e-02 -1.686862e-09 1.074828e+01 
-7.235151e-01 2.680071e+00 2.679840e+00 2.894831e-05 -5.128080e-03 -1.934901e-02 1.422093e-02 -1.686862e-09 1.074828e+01 
-6.791861e-01 2.784516e+00 2.784737e+00 2.870587e-05 3.279732e-03 5.894207e-03 -2.614476e-03 -1.686862e-09 1.074828e+01 
-6.322294e-01 2.859899e+00 2.859722e+00 2.892318e-05 -1.261639e-03 3.054581e-03 -4.316219e-03 -1.686862e-09 1.074828e+01 
-5.828267e-01 2.916231e+00 2.916361e+00 2.875227e-05 -8.254884e-05 -7.362813e-03 7.280264e-03 -1.686862e-09 1.074828e+01 
-5.311692e-01 2.950924e+00 2.950832e+00 2.887632e-05 7.384485e-04 8.534844e-03 -7.796396e-03 -1.686862e-09 1.074828e+01 
-4.774567e-01 2.975204e+00 2.975267e+00 2.878802e-05 -9.487025e-04 -8.124737e-03 7.176035e-03 -1.686862e-09 1.074828e+01 
-4.218971e-01 2.986506e+00 2.986461e+00 2.884969e-05 9.298152e-04 7.050873e-03 -6.121058e-03 -1.686862e-09 1.074828e+01 
-3.647051e-01 2.995068e+00 2.995099e+00 2.880572e-05 -8.148617e-04 -5.823413e-03 5.008551e-03 -1.686862e-09 1.074828e+01 
-3.061023e-01 2.996741e+00 2.996718e+00 2.883693e-05 6.689193e-04 4.626174e-03 -3.957255e-03 -1.686862e-09 1.074828e+01 
-2.463151e-01 2.999889e+00 2.999906e+00 2.881398e-05 -5.210188e-04 -3.537964e-03 3.016946e-03 -1.686862e-09 1.074828e+01 
-1.855750e-01 2.998838e+00 2.998825e+00 2.883093e-05 3.800071e-04 2.551181e-03 -2.171174e-03 -1.686862e-09 1.074828e+01 
-1.241170e-01 3.000709e+00 3.000720e+00 2.881769e-05 -2.478212e-04 -1.653321e-03 1.405500e-03 -1.686862e-09 1.074828e+01 
-6.217878e-02 2.999140e+00 2.999130e+00 2.882848e-05 1.221187e-04 8.116446e-04 -6.895259e-04 -1.686862e-09 1.074828e+01 
